,FIPS,race,location
388,170318371002012,P1_004N,POINT (-87.69815444028025 41.884639474237645)
389,170318371002012,P1_003N,POINT (-87.69851134775003 41.884244523792255)
390,170318371002012,P1_011N,POINT (-87.69848839280377 41.88440782386822)
391,170318371002012,P1_004N,POINT (-87.69791293284821 41.88479365719434)
392,170318371002012,P1_011N,POINT (-87.69764240918218 41.885358000230006)
393,170318371002012,P1_004N,POINT (-87.69775497816187 41.88469203089308)
394,170318371002012,P1_004N,POINT (-87.69791385977068 41.88533788247447)
395,170318371002012,P1_003N,POINT (-87.69768391116521 41.885429742091226)
396,170318371002012,P1_013N,POINT (-87.69766826289575 41.88543543945026)
397,170318371002012,P1_003N,POINT (-87.69866085593563 41.884571338592266)
398,170318371002012,P1_003N,POINT (-87.69770769004855 41.8848727662738)
399,170318371002012,P1_003N,POINT (-87.69857198666865 41.88446113463375)
400,170318371002012,P1_003N,POINT (-87.69863583655975 41.884407273549115)
401,170318371002012,P1_003N,POINT (-87.69835370708772 41.88436023106533)
402,170318371002012,P1_004N,POINT (-87.6980763746452 41.8847305882595)
403,170318371002012,P1_003N,POINT (-87.69769615903763 41.885487201762345)
404,170318371002012,P1_004N,POINT (-87.69764348815201 41.88444637659691)
405,170318371002012,P1_004N,POINT (-87.69822516572282 41.88436496983401)
406,170318371002012,P1_004N,POINT (-87.69759823687282 41.88463256846881)
407,170318371002012,P1_013N,POINT (-87.69776875225058 41.88548685511934)
408,170318371002012,P1_004N,POINT (-87.6982367921382 41.8842249037728)
409,170318371002012,P1_011N,POINT (-87.69773637451142 41.88442916181376)
410,170318371002012,P1_003N,POINT (-87.69832530726434 41.884674483727395)
411,170318371002012,P1_003N,POINT (-87.69788283637058 41.885390888266755)
412,170318371002012,P1_003N,POINT (-87.6982503452795 41.88439083713459)
413,170318371002012,P1_019N,POINT (-87.69781013722422 41.885162925031615)
414,170318371002012,P1_003N,POINT (-87.69796644601358 41.88436278898362)
415,170318371002012,P1_004N,POINT (-87.6986048497908 41.8842244640973)
416,170318371002012,P1_004N,POINT (-87.69858054299598 41.88455959087141)
417,170318371002012,P1_004N,POINT (-87.6983934502873 41.88456014040178)
418,170318371002012,P1_003N,POINT (-87.69759403283244 41.88498669740607)
419,170318371002012,P1_004N,POINT (-87.69799569889723 41.88464035877496)
420,170318371002012,P1_004N,POINT (-87.69770427760056 41.88524714259188)
421,170318371002012,P1_004N,POINT (-87.69764722639458 41.885169543351104)
422,170318371002012,P1_003N,POINT (-87.6977764375243 41.885200790010565)
423,170318371002012,P1_004N,POINT (-87.69760880596587 41.88481438838597)
424,170318371002012,P1_003N,POINT (-87.69795140930574 41.88421924392255)
425,170318371002012,P1_003N,POINT (-87.69774252893961 41.88492196184221)
426,170318371002012,P1_004N,POINT (-87.69803868610688 41.88445825093206)
427,170318371002012,P1_003N,POINT (-87.69805578827284 41.884500200974216)
428,170318371002012,P1_003N,POINT (-87.69790696144904 41.884497523901)
429,170318371002012,P1_006N,POINT (-87.69757264816037 41.884730780486485)
430,170318371002012,P1_004N,POINT (-87.69840234536863 41.88434764728896)
431,170318371002012,P1_003N,POINT (-87.69850269141155 41.88442899071388)
432,170318371002012,P1_011N,POINT (-87.69866530751578 41.88448150341408)
433,170318371002012,P1_019N,POINT (-87.69821277124804 41.88434126837454)
434,170318371002012,P1_015N,POINT (-87.69780408931625 41.884504138957)
435,170318371002012,P1_011N,POINT (-87.69853129920287 41.884533421687294)
436,170318371002012,P1_004N,POINT (-87.6981300910358 41.88464624032603)
437,170318371002012,P1_004N,POINT (-87.69756678020197 41.885042011061955)
438,170318371002012,P1_004N,POINT (-87.69836978804292 41.884356599773156)
439,170318371002012,P1_003N,POINT (-87.69759780581111 41.884565617433985)
440,170318371002012,P1_013N,POINT (-87.69757420350737 41.88506780249061)
441,170318371002012,P1_004N,POINT (-87.6985900886083 41.88445309610587)
442,170318371002012,P1_003N,POINT (-87.6988260359386 41.8845728759028)
443,170318371002012,P1_004N,POINT (-87.69758419903512 41.88515780145686)
444,170318371002012,P1_004N,POINT (-87.69756072832736 41.88475780794771)
445,170318371002012,P1_006N,POINT (-87.69800439498978 41.88451403988371)
446,170318371002012,P1_003N,POINT (-87.69774835894991 41.88538965862926)
447,170318371002012,P1_004N,POINT (-87.69792868265006 41.88454016691761)
448,170318371002012,P1_004N,POINT (-87.69853848254678 41.884299279511204)
449,170318371002012,P1_004N,POINT (-87.69778275499743 41.88461270552497)
450,170318371002012,P1_004N,POINT (-87.6987183353465 41.88447528172465)
451,170318371002012,P1_004N,POINT (-87.69772090493274 41.884234441509136)
452,170318371002012,P1_003N,POINT (-87.69790301203908 41.8852721744601)
453,170318371002012,P1_003N,POINT (-87.69783790481182 41.884279026455815)
454,170318371002012,P1_003N,POINT (-87.69792445431814 41.88549142854092)
455,170318371002012,P1_004N,POINT (-87.69802577276194 41.88428337768733)
456,170318371002012,P1_004N,POINT (-87.69828364463761 41.884688866423005)
457,170318371002012,P1_015N,POINT (-87.69773854356869 41.884891052926456)
458,170318371002012,P1_019N,POINT (-87.69859314082152 41.884356342340624)
459,170318371002012,P1_003N,POINT (-87.69762592694754 41.88447831983914)
460,170318371002012,P1_004N,POINT (-87.69811305679096 41.884309783146435)
461,170318371002012,P1_004N,POINT (-87.6980240186824 41.88422405421475)
462,170318371002012,P1_004N,POINT (-87.69851049567276 41.88423423986255)
463,170318371002012,P1_003N,POINT (-87.69876797761101 41.884163863586124)
464,170318371002012,P1_003N,POINT (-87.69774489406258 41.88457747289819)
465,170318371002012,P1_011N,POINT (-87.69763315789123 41.8843216428205)
466,170318371002012,P1_006N,POINT (-87.69813767161453 41.88452893927979)
467,170318371002012,P1_004N,POINT (-87.69769451067803 41.8853061886184)
468,170318371002012,P1_004N,POINT (-87.69799897733861 41.884671923467884)
469,170318371002012,P1_019N,POINT (-87.69815026811533 41.88420492701035)
470,170318371002012,P1_004N,POINT (-87.69789465802481 41.88423186126215)
471,170318371002012,P1_019N,POINT (-87.6978625314499 41.884412052819755)
472,170318371002012,P1_004N,POINT (-87.6987085413059 41.88449212592795)
473,170318371002012,P1_004N,POINT (-87.69784265829307 41.88456634563552)
474,170318371002012,P1_004N,POINT (-87.69802494506214 41.88470592146355)
475,170318371002012,P1_003N,POINT (-87.69768631411189 41.8842123711026)
476,170318371002012,P1_003N,POINT (-87.69759324411996 41.88464736460015)
477,170318371002012,P1_011N,POINT (-87.6980309399473 41.884717165253996)
478,170318371002012,P1_004N,POINT (-87.69869664762568 41.884660424784656)
479,170318371002012,P1_013N,POINT (-87.69861642614772 41.88428077412162)
480,170318371002012,P1_011N,POINT (-87.69882124936674 41.88439082070695)
481,170318371002012,P1_004N,POINT (-87.69797795895778 41.88452976665911)
482,170318371002012,P1_019N,POINT (-87.69788803060857 41.884298267862505)
483,170318371002012,P1_003N,POINT (-87.69782880527703 41.88431939372693)
484,170318371002012,P1_003N,POINT (-87.69872517735311 41.88450731615649)
485,170318371002012,P1_004N,POINT (-87.69805741786686 41.88441536992773)
486,170318371002012,P1_003N,POINT (-87.69759301362006 41.88490602756067)
487,170318371002012,P1_003N,POINT (-87.69865288974682 41.88457822403283)
488,170318371002012,P1_019N,POINT (-87.69779737901085 41.885233373527576)
489,170318371002012,P1_013N,POINT (-87.69773555886164 41.885102523736684)
490,170318371002012,P1_003N,POINT (-87.69825302300477 41.8846003079834)
491,170318371002012,P1_011N,POINT (-87.69869301983493 41.884276920576426)
492,170318371002012,P1_004N,POINT (-87.69755344725421 41.88432099931236)
493,170318371002012,P1_019N,POINT (-87.69825630804317 41.8845407683479)
494,170318371002012,P1_013N,POINT (-87.69835617370103 41.884271506897655)
495,170318371002012,P1_011N,POINT (-87.69760076107926 41.88489138182654)
496,170318371002012,P1_011N,POINT (-87.69791774649092 41.88506993159522)
497,170318371002012,P1_004N,POINT (-87.697769153699 41.8850895494611)
498,170318371002012,P1_013N,POINT (-87.69789369071134 41.885064255050814)
499,170318371002012,P1_004N,POINT (-87.6982842989402 41.884690159018426)
500,170318371002012,P1_011N,POINT (-87.69802841998757 41.88440448187351)
501,170318371002012,P1_011N,POINT (-87.69861750626364 41.884436590136005)
502,170318371002012,P1_011N,POINT (-87.69860655682811 41.884267895742816)
503,170318371002012,P1_015N,POINT (-87.69814946792411 41.88441056830285)
504,170318371002012,P1_011N,POINT (-87.69773683233069 41.88498481982633)
505,170318371002012,P1_004N,POINT (-87.6983884805656 41.88460610321765)
506,170318371002012,P1_004N,POINT (-87.69756149899406 41.88474244202267)
507,170318371002012,P1_006N,POINT (-87.69835400767957 41.884458698130985)
508,170318371002012,P1_003N,POINT (-87.69765386222254 41.884362088247215)
509,170318371002012,P1_013N,POINT (-87.69767929494257 41.88505356556032)
510,170318371002012,P1_015N,POINT (-87.69871348546154 41.884415496373585)
511,170318371002012,P1_004N,POINT (-87.69847936063569 41.88424295424655)
512,170318371002012,P1_004N,POINT (-87.69777127559537 41.885125664034334)
513,170318371002012,P1_004N,POINT (-87.69780247121106 41.88480699983995)
514,170318371002012,P1_003N,POINT (-87.69762030618652 41.88428867548807)
515,170318371002012,P1_004N,POINT (-87.6983301558979 41.8845450790246)
516,170318371002012,P1_013N,POINT (-87.69779148911087 41.88541474847662)
517,170318371002012,P1_004N,POINT (-87.69876581006949 41.88439281213918)
518,170318371002012,P1_015N,POINT (-87.69761896858097 41.885055020625025)
519,170318371002012,P1_004N,POINT (-87.6978552739323 41.88504001778059)
520,170318371002012,P1_015N,POINT (-87.69757029340305 41.88529827805207)
521,170318371002012,P1_011N,POINT (-87.69797183997143 41.88458960456109)
522,170318371002012,P1_015N,POINT (-87.69783596940698 41.88432162110383)
523,170318371002012,P1_004N,POINT (-87.69813714506314 41.88421577545394)
524,170318371002012,P1_004N,POINT (-87.69856048082035 41.88421870611783)
525,170318371002012,P1_004N,POINT (-87.69794420831144 41.88544890646105)
526,170318371002012,P1_006N,POINT (-87.69778536840909 41.884533108906204)
527,170318371002012,P1_011N,POINT (-87.69773334609069 41.88546817300945)
528,170318371002012,P1_011N,POINT (-87.69865921104079 41.884589971346095)
529,170318371002012,P1_003N,POINT (-87.69794171928788 41.885422544103875)
530,170318371002012,P1_003N,POINT (-87.6981263137354 41.884499800149996)
531,170318371002012,P1_004N,POINT (-87.698359903429 41.88468942070396)
532,170318371002012,P1_011N,POINT (-87.69879606668347 41.884398976728)
533,170318371002012,P1_004N,POINT (-87.69764340024373 41.8849467383136)
534,170318371002012,P1_004N,POINT (-87.69764235916904 41.884304139074864)
535,170318371002012,P1_004N,POINT (-87.69819639223192 41.884463646484896)
536,170318371002012,P1_003N,POINT (-87.69797124745257 41.884660618999405)
537,170318371002012,P1_003N,POINT (-87.69842454092635 41.88443217747896)
538,170318371002012,P1_019N,POINT (-87.69771107754762 41.884776373147794)
539,170318371002012,P1_004N,POINT (-87.69757831390977 41.884602635882025)
540,170318371002012,P1_003N,POINT (-87.69775908083075 41.88439564194826)
541,170318371002012,P1_003N,POINT (-87.6976814854957 41.8844928385232)
542,170318371002012,P1_004N,POINT (-87.69819708107117 41.88436138983757)
543,170318371002012,P1_003N,POINT (-87.69831277871931 41.88445372108442)
544,170318371002012,P1_011N,POINT (-87.69780432361036 41.88474075987078)
545,170318371002012,P1_004N,POINT (-87.69782446979845 41.885483159592425)
546,170318371002012,P1_004N,POINT (-87.69804776122233 41.88446877708606)
547,170318371002012,P1_003N,POINT (-87.69769393757448 41.88533049454599)
548,170318371002012,P1_013N,POINT (-87.69775006109326 41.88431074453523)
549,170318371002012,P1_003N,POINT (-87.69833614300714 41.88449436625241)
550,170318371002012,P1_011N,POINT (-87.6980732282063 41.88464034340864)
551,170318371002012,P1_013N,POINT (-87.69823917587908 41.884334334416)
552,170318371002012,P1_019N,POINT (-87.69794720262992 41.885344240350854)
553,170318371002012,P1_006N,POINT (-87.6980377105092 41.88420934764314)
554,170318371002012,P1_019N,POINT (-87.69797820023302 41.88433980044278)
555,170318371002012,P1_019N,POINT (-87.69847638599714 41.8842192518328)
556,170318371002012,P1_004N,POINT (-87.69775791032768 41.88522919541805)
557,170318371002012,P1_006N,POINT (-87.69771422739582 41.8850639638403)
558,170318371002012,P1_004N,POINT (-87.69838500826222 41.88445046664538)
559,170318371002012,P1_003N,POINT (-87.69785922256258 41.885286137137584)
560,170318371002012,P1_003N,POINT (-87.69877521515143 41.8845486260445)
561,170318371002012,P1_003N,POINT (-87.69785860502334 41.884864904432305)
562,170318371002012,P1_003N,POINT (-87.69800550092788 41.88441134079488)
563,170318371002012,P1_019N,POINT (-87.6980203796429 41.88458380239619)
564,170318371002012,P1_004N,POINT (-87.69806985401615 41.884578419981544)
565,170318371002012,P1_004N,POINT (-87.69804114338216 41.88471573414629)
566,170318371002012,P1_011N,POINT (-87.69780886054916 41.885366290235346)
567,170318371002012,P1_004N,POINT (-87.69769690676375 41.884707663331255)
568,170318371002012,P1_015N,POINT (-87.69797207918377 41.88430386478892)
569,170318371002012,P1_004N,POINT (-87.69840805322173 41.88432884613344)
570,170318371002012,P1_004N,POINT (-87.69820700601247 41.88451558577507)
571,170318371002012,P1_013N,POINT (-87.69819156673115 41.88448347040077)
572,170318371002012,P1_004N,POINT (-87.69762063260345 41.88474852552614)
573,170318371002012,P1_004N,POINT (-87.69769297617675 41.884708021583215)
574,170318371002012,P1_003N,POINT (-87.69871099298516 41.884640767453796)
575,170318371002012,P1_011N,POINT (-87.697575432423 41.88542243369948)
576,170318371002012,P1_004N,POINT (-87.6984512364853 41.884720610973844)
577,170318371002012,P1_011N,POINT (-87.69843423019549 41.8847240849547)
578,170318371002012,P1_004N,POINT (-87.69771698094428 41.884846667255985)
579,170318371002012,P1_019N,POINT (-87.69825291222318 41.88461690941758)
580,170318371002012,P1_003N,POINT (-87.69788001477198 41.88495431972634)
581,170318371002012,P1_011N,POINT (-87.6981435767435 41.884608794200034)
582,170318371002012,P1_003N,POINT (-87.69777529272821 41.88538772329013)
583,170318371002012,P1_004N,POINT (-87.69764155642201 41.88469704222775)
584,170318371002012,P1_004N,POINT (-87.6975506360552 41.88460391841127)
585,170318371002012,P1_004N,POINT (-87.69763308355678 41.885107967166775)
586,170318371002012,P1_004N,POINT (-87.69816825946391 41.884394506283726)
587,170318371002012,P1_003N,POINT (-87.697627914979 41.88534708363489)
588,170318371002012,P1_006N,POINT (-87.6976995088912 41.884429457759126)
589,170318371002012,P1_015N,POINT (-87.6975985202705 41.884253463519094)
590,170318371002012,P1_011N,POINT (-87.69769561544064 41.88494428835182)
591,170318371002012,P1_004N,POINT (-87.6980538939298 41.884207791676346)
592,170318371002012,P1_004N,POINT (-87.69825714184655 41.8844167018631)
593,170318371002012,P1_011N,POINT (-87.69793066563304 41.88497224704378)
594,170318371002012,P1_003N,POINT (-87.6978904156328 41.88477786140615)
595,170318371002012,P1_003N,POINT (-87.69789225012354 41.884894559138324)
596,170318371002012,P1_004N,POINT (-87.69877451877794 41.88444918073261)
597,170318371002012,P1_015N,POINT (-87.69757005681382 41.88528803608247)
598,170318371002012,P1_011N,POINT (-87.69882354617332 41.884629577338174)
599,170318371002012,P1_003N,POINT (-87.69789808049498 41.88525152447028)
600,170318371002012,P1_003N,POINT (-87.69798072199697 41.884649831081084)
601,170318371002012,P1_006N,POINT (-87.6982569719754 41.88471513435207)
602,170318371002012,P1_013N,POINT (-87.69820049216875 41.884502539595495)
603,170318371002012,P1_011N,POINT (-87.6976207395598 41.885426391308066)
604,170318371002012,P1_004N,POINT (-87.69802304565847 41.88430076499463)
605,170318371002012,P1_004N,POINT (-87.69859840275521 41.884628321159916)
606,170318371002012,P1_004N,POINT (-87.69812818799703 41.88448139956763)
607,170318371002012,P1_004N,POINT (-87.69781324109115 41.884365646676706)
608,170318371002012,P1_003N,POINT (-87.69769457835221 41.88439078080812)
609,170318371002012,P1_004N,POINT (-87.69762888956292 41.88526265069343)
610,170318371002012,P1_004N,POINT (-87.69802565347251 41.88434423856918)
611,170318371002012,P1_004N,POINT (-87.6985978105454 41.88417405427199)
612,170318371002012,P1_004N,POINT (-87.69852699273982 41.88450332858672)
613,170318371002012,P1_019N,POINT (-87.69861587628793 41.88432224689878)
614,170318371002012,P1_003N,POINT (-87.6985420138971 41.884264047501404)
615,170318371002012,P1_013N,POINT (-87.69819862969689 41.88442617147799)
616,170318371002012,P1_003N,POINT (-87.69779215817667 41.885143457475145)
617,170318371002012,P1_004N,POINT (-87.69789168636414 41.8854117864886)
